Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
06/04/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",1472,966,2243,,,,2080,1464,2955,1042,837,1298,1477,942,2317,893,666,1197
06/05/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",2956,1699,5143,,,,5238,4282,6407,2473,2053,2979,2113,1208,3696,881,684,1134
06/06/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",3527,2063,6031,,,,5135,4134,6378,3397,2496,4622,1821,968,3423,953,667,1360
06/07/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",2576,1580,4200,,,,,,,2814,2300,3445,1043,755,1441,750,623,902
06/08/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",,,,,,,6383,5380,7571,3169,2543,3949,2816,2027,3912,,,
06/09/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",1541,1037,2289,,,,,,,1935,1463,2558,970,738,1276,912,755,1101
06/10/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",977,691,1382,,,,,,,1053,748,1480,859,628,1174,,,
06/11/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",568,515,627,,,,949,790,1140,975,715,1329,1161,747,1803,568,515,627
06/12/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",2959,1760,4975,,,,5235,4021,6813,2488,1808,3425,2430,1357,4351,1089,717,1653
06/13/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",1009,629,1617,,,,6939,5661,8507,3412,2440,4772,3648,1937,6873,1009,629,1617
06/14/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",3207,1743,5902,,,,7581,6382,9005,2710,1698,4323,1931,1371,2720,1071,686,1672
06/15/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",3809,2478,5853,,,,6893,5733,8288,3745,2763,5076,2988,2097,4259,1073,793,1451
06/16/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",919,673,1256,,,,2708,2486,2949,2516,2070,3059,1012,719,1424,949,673,1339
06/17/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",634,533,755,,,,1395,1228,1585,1229,803,1882,1099,760,1589,634,533,755
06/18/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",2758,1499,5074,2146,1868,2465,5326,4422,6415,2022,1445,2829,2361,1128,4943,691,513,932
