Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
05/28/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM Mall Of Asia, Pasay City, Metro Manila",,,,,,,1163,971,1393,1082,872,1341,,,,,,
05/29/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM Mall Of Asia, Pasay City, Metro Manila",1282,1021,1611,,,,1407,1079,1834,1137,950,1359,1254,1086,1449,,,
05/30/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM Mall Of Asia, Pasay City, Metro Manila",1274,894,1814,,,,1269,848,1899,1322,962,1816,1212,840,1748,,,
05/31/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM Mall Of Asia, Pasay City, Metro Manila",1174,934,1476,,,,1188,994,1419,1197,968,1480,1068,778,1465,,,
06/01/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM Mall Of Asia, Pasay City, Metro Manila",1344,1007,1794,,,,1428,1162,1756,1417,1031,1947,1240,906,1697,,,
06/02/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM Mall Of Asia, Pasay City, Metro Manila",1230,908,1666,981,841,1144,1293,1144,1462,1416,1014,1976,1001,809,1238,720,578,897
06/03/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM Mall Of Asia, Pasay City, Metro Manila",1130,820,1557,,,,1120,892,1404,1151,883,1501,,,,,,
06/04/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM Mall Of Asia, Pasay City, Metro Manila",,,,,,,1030,883,1201,1047,840,1304,,,,,,
06/05/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM Mall Of Asia, Pasay City, Metro Manila",699,545,897,,,,,,,1092,802,1486,,,,699,545,897
06/06/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM Mall Of Asia, Pasay City, Metro Manila",,,,,,,1210,973,1504,1134,943,1364,850,723,1000,,,
