Date,Day ,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
05/07/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",494,283,864,1171,808,1695,561,410,767,432,296,630,616,349,1086,488,280,852
05/08/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",410,265,632,,,,955,644,1418,868,643,1171,758,431,1333,389,260,582
05/09/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",442,300,649,889,744,1063,1119,766,1634,1054,841,1322,1339,790,2269,413,287,596
05/10/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",454,273,753,1862,1648,2104,954,573,1587,841,544,1300,687,375,1257,359,254,509
05/11/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",1216,734,2013,1097,844,1425,1659,1185,2322,1008,710,1432,982,543,1774,352,251,494
05/12/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",493,358,680,469,350,628,614,474,795,529,409,685,369,294,464,427,253,720
05/13/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",282,239,333,,,,495,343,713,421,285,623,504,282,900,282,238,334
05/14/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",422,261,681,,,,1152,765,1734,435,312,607,679,350,1317,394,251,617
05/15/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",393,260,592,2357,1769,3139,1131,979,1306,1001,805,1244,893,516,1545,384,258,570
05/16/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",371,263,525,,,,1373,1124,1676,735,461,1170,952,543,1667,344,260,454
05/17/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",375,254,552,940,707,1251,823,561,1208,427,318,572,480,312,739,345,248,482
05/18/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",756,428,1334,1273,997,1626,1222,903,1654,611,383,974,582,344,985,346,252,475
05/19/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",452,314,651,,,,558,428,726,464,332,649,411,275,615,346,226,531
05/20/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",350,241,510,,,,443,321,611,365,267,500,582,351,965,365,248,538
05/21/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",480,312,738,1051,862,1282,611,407,919,389,312,485,452,285,714,354,256,490
05/22/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",371,254,542,841,579,1222,884,615,1272,492,349,693,841,412,1715,329,247,440
05/23/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",834,537,1294,,,,1268,967,1662,591,446,783,862,568,1308,328,238,452
05/24/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",673,436,1039,,,,941,665,1332,570,399,814,596,391,907,387,262,572
05/25/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",360,249,520,,,,1416,1100,1821,794,496,1272,943,630,1410,334,240,463
05/26/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",307,223,423,443,281,698,577,441,755,462,357,599,424,319,563,292,218,392
05/27/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",282,236,337,,,,368,297,456,368,286,472,377,272,523,283,235,341
05/28/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",444,296,666,538,360,803,713,472,1078,380,283,510,372,269,515,427,261,699
05/29/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",378,262,545,589,529,655,1334,987,1803,621,376,1027,856,469,1560,342,248,472
05/30/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",352,251,493,581,455,740,1203,826,1753,615,449,843,595,365,970,340,246,469
05/31/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",731,488,1097,873,659,1157,919,681,1240,654,494,864,668,407,1096,353,234,534
06/01/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",441,276,705,695,550,878,1286,970,1705,569,383,844,777,442,1369,406,261,632
06/02/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",389,248,610,,,,691,493,967,483,336,694,364,268,495,393,249,621
06/03/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",287,227,362,301,230,393,385,291,509,381,269,540,366,287,468,284,226,358
06/04/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",419,284,619,519,346,778,801,507,1263,405,293,560,505,321,794,417,274,637
06/05/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",856,496,1477,515,422,627,1146,723,1818,541,395,741,1028,578,1828,377,249,571
06/06/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",367,271,497,788,496,1250,1333,972,1829,647,442,947,926,521,1647,351,262,470
06/07/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",603,366,993,,,,908,606,1360,462,328,650,515,318,832,350,253,485
06/08/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",893,561,1423,865,658,1136,1287,982,1686,731,501,1066,835,499,1396,384,256,576
06/09/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",467,319,684,,,,560,380,825,455,339,610,379,273,525,353,248,502
06/10/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",322,228,455,372,252,548,379,297,484,393,277,558,370,270,507,325,226,469
06/11/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",353,267,467,338,263,436,389,326,465,346,256,466,349,264,462,266,217,326
06/12/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1100 Tamarind Rd, Makati, Metro Manila",695,410,1178,678,506,908,907,586,1405,487,346,685,627,371,1061,398,258,614
