Date,Day,Origin Display Name,,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
06/24/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila",,"Balagbag, Manila, Metro Manila",238,146,389,157,110,225,230,145,363,207,134,321,279,164,477,226,149,344
06/25/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila",,"Balagbag, Manila, Metro Manila",243,151,389,208,170,255,250,155,405,216,138,338,262,164,419,216,147,318
06/26/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila",,"Balagbag, Manila, Metro Manila",215,145,317,261,135,507,354,170,735,240,135,426,455,210,984,211,145,307
06/27/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila",,"Balagbag, Manila, Metro Manila",231,148,360,258,138,483,328,160,671,243,138,427,413,197,867,232,148,362
06/28/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila",,"Balagbag, Manila, Metro Manila",237,144,391,334,145,772,324,169,624,216,129,363,380,185,783,222,143,346
06/29/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila",,"Balagbag, Manila, Metro Manila",224,153,327,228,128,405,642,233,1769,253,134,478,579,236,1422,218,155,308
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
