Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
06/13/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Makati Square, Chino Roces Ave, Legazpi Village, Makati, Metro Manila",706,277,1796,474,263,852,1354,617,2973,500,223,1120,645,237,1750,238,140,405
06/14/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Makati Square, Chino Roces Ave, Legazpi Village, Makati, Metro Manila",762,304,1910,464,270,798,1458,797,2666,514,229,1155,863,329,2259,245,152,394
06/15/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Makati Square, Chino Roces Ave, Legazpi Village, Makati, Metro Manila",283,159,503,485,276,851,1825,1345,2476,569,251,1288,693,253,1896,254,150,429
06/16/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Makati Square, Chino Roces Ave, Legazpi Village, Makati, Metro Manila",227,139,371,307,173,544,394,238,651,399,200,796,303,169,544,228,138,378
06/17/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Makati Square, Chino Roces Ave, Legazpi Village, Makati, Metro Manila",191,119,306,161,110,236,218,141,338,226,138,369,240,140,412,199,122,322
06/18/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Makati Square, Chino Roces Ave, Legazpi Village, Makati, Metro Manila",453,228,900,573,383,855,522,247,1103,399,206,773,410,205,820,269,148,488
06/19/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Makati Square, Chino Roces Ave, Legazpi Village, Makati, Metro Manila",313,163,600,592,348,1007,1353,684,2676,485,245,960,546,233,1279,261,147,462
06/20/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Makati Square, Chino Roces Ave, Legazpi Village, Makati, Metro Manila",734,315,1711,495,279,876,1345,769,2350,477,253,900,765,264,2211,238,139,407
06/21/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Makati Square, Chino Roces Ave, Legazpi Village, Makati, Metro Manila",622,277,1398,385,244,606,1082,544,2152,440,213,908,553,256,1193,232,145,372
06/22/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Makati Square, Chino Roces Ave, Legazpi Village, Makati, Metro Manila",275,157,482,532,289,978,2167,1594,2947,578,259,1289,655,250,1718,219,144,332
06/23/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Makati Square, Chino Roces Ave, Legazpi Village, Makati, Metro Manila",358,201,637,256,193,339,429,260,709,399,222,716,248,156,393,247,143,428
06/24/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Makati Square, Chino Roces Ave, Legazpi Village, Makati, Metro Manila",250,144,432,304,161,572,205,131,320,223,133,373,211,134,334,242,142,411
06/25/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Makati Square, Chino Roces Ave, Legazpi Village, Makati, Metro Manila",194,126,300,193,124,298,238,146,388,206,137,310,224,141,356,194,126,300
06/26/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Makati Square, Chino Roces Ave, Legazpi Village, Makati, Metro Manila",715,361,1417,590,421,827,1119,642,1950,651,349,1217,518,251,1071,205,132,318
06/27/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Makati Square, Chino Roces Ave, Legazpi Village, Makati, Metro Manila",714,313,1631,712,502,1010,1593,995,2551,483,250,933,550,239,1266,247,148,415
06/28/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Makati Square, Chino Roces Ave, Legazpi Village, Makati, Metro Manila",267,152,467,601,342,1053,1049,669,1645,525,241,1146,356,186,681,221,141,345
06/29/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Makati Square, Chino Roces Ave, Legazpi Village, Makati, Metro Manila",275,145,521,493,269,904,2554,1545,4222,764,395,1478,1482,592,3708,233,132,409
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
