Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
06/04/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","2100 Paraiso, Makati, Metro Manila",259,119,561,431,206,903,182,99,333,171,105,278,153,95,247,228,111,469
06/05/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","2100 Paraiso, Makati, Metro Manila",498,243,1019,785,557,1107,887,568,1385,436,294,647,279,121,644,177,98,320
06/06/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","2100 Paraiso, Makati, Metro Manila",195,102,372,610,516,721,1325,821,2139,786,499,1237,197,104,375,162,95,276
06/07/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","2100 Paraiso, Makati, Metro Manila",224,111,452,673,436,1038,440,232,836,517,372,718,166,100,274,180,100,325
06/08/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","2100 Paraiso, Makati, Metro Manila",198,108,361,775,613,979,1454,803,2631,758,509,1129,433,168,1114,174,104,292
06/09/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","2100 Paraiso, Makati, Metro Manila",258,137,487,211,122,365,188,115,309,363,213,616,181,108,302,133,93,191
06/10/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","2100 Paraiso, Makati, Metro Manila",193,108,344,117,90,154,171,105,278,262,135,507,142,96,208,144,87,236
06/11/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","2100 Paraiso, Makati, Metro Manila",124,83,185,125,76,206,198,112,348,195,113,337,169,102,279,124,84,182
06/12/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","2100 Paraiso, Makati, Metro Manila",391,165,926,719,526,984,693,348,1383,326,156,678,204,106,393,206,107,399
06/13/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","2100 Paraiso, Makati, Metro Manila",225,108,469,751,663,849,1659,874,3148,551,372,815,575,196,1689,206,104,409
06/14/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","2100 Paraiso, Makati, Metro Manila",236,110,502,637,454,894,1853,691,4966,448,224,896,707,250,1995,225,108,468
06/15/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","2100 Paraiso, Makati, Metro Manila",280,125,626,682,498,933,1709,957,3051,763,400,1454,333,140,789,256,119,550
06/16/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","2100 Paraiso, Makati, Metro Manila",144,93,223,206,116,366,448,197,1017,516,301,885,169,106,271,145,92,228
06/17/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","2100 Paraiso, Makati, Metro Manila",121,86,171,124,92,167,212,132,339,196,123,310,181,107,305,123,86,176
06/18/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","2100 Paraiso, Makati, Metro Manila",385,168,880,638,214,1897,996,489,2029,302,160,568,253,114,559,212,107,420
06/19/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","2100 Paraiso, Makati, Metro Manila",717,271,1894,906,623,1318,1776,586,5376,775,496,1210,332,131,835,215,106,433
06/20/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","2100 Paraiso, Makati, Metro Manila",653,276,1545,803,625,1031,1890,882,4051,561,368,856,381,146,995,216,106,439
06/21/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","2100 Paraiso, Makati, Metro Manila",496,191,1288,838,629,1118,1509,589,3865,462,232,920,189,103,344,213,106,428
06/22/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","2100 Paraiso, Makati, Metro Manila",633,250,1605,754,407,1396,1746,998,3057,594,275,1284,285,127,642,165,94,289
06/23/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","2100 Paraiso, Makati, Metro Manila",307,147,639,241,155,376,401,183,876,446,222,895,188,109,322,143,93,219
06/24/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","2100 Paraiso, Makati, Metro Manila",128,89,183,160,98,260,190,120,302,178,107,297,162,101,261,124,88,175
06/25/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","2100 Paraiso, Makati, Metro Manila",121,85,173,132,83,212,174,104,290,152,104,220,168,101,278,120,85,170
06/26/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","2100 Paraiso, Makati, Metro Manila",604,238,1532,828,605,1133,1500,999,2252,563,261,1217,341,137,847,204,101,412
06/27/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","2100 Paraiso, Makati, Metro Manila",553,217,1403,742,589,936,1904,785,4616,472,228,977,385,150,988,207,105,407
06/28/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","2100 Paraiso, Makati, Metro Manila",505,203,1259,604,500,728,858,374,1964,674,418,1088,154,99,241,194,101,371
06/29/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","2100 Paraiso, Makati, Metro Manila",209,109,400,486,310,761,1914,877,4179,825,508,1338,789,263,2366,181,102,318
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
