Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
04/30/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",,,,,,,,,,,,,,,,,,
05/01/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",2333,1359,4007,,,,,,,,,,,,,,,
05/02/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",,,,,,,,,,,,,,,,,,
05/03/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",3850,2939,5043,,,,,,,,,,,,,,,
05/04/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",4403,3062,6333,,,,5496,4093,7380,,,,,,,,,
05/05/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",2145,1542,2982,,,,,,,,,,,,,,,
05/06/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",,,,,,,,,,,,,,,,,,
05/07/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",3294,2476,4383,,,,3628,3141,4191,,,,,,,,,
05/08/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",,,,,,,,,,,,,,,,,,
05/09/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",4797,3719,6189,,,,5414,4489,6531,,,,,,,,,
05/10/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",,,,,,,,,,,,,,,,,,
05/11/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",,,,,,,,,,,,,4528,3558,5763,,,
05/12/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",3000,1985,4533,,,,,,,,,,,,,,,
05/13/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",,,,,,,,,,,,,,,,,,
05/14/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",4445,3524,5608,,,,4817,3956,5866,,,,,,,,,
05/15/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",4176,3515,4961,,,,,,,,,,,,,,,
05/16/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",,,,,,,,,,,,,,,,,,
05/17/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",,,,,,,,,,,,,,,,,,
05/18/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",,,,,,,,,,,,,2990,2327,3842,,,
05/19/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",2652,2215,3175,,,,,,,,,,,,,,,
