Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
06/18/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Greenbelt Mall, Legazpi Street, Makati, Kalakhang Maynila",543,345,855,967,883,1059,1148,666,1978,796,507,1247,708,458,1095,478,322,709
06/19/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Greenbelt Mall, Legazpi Street, Makati, Kalakhang Maynila",769,405,1459,1377,973,1948,2258,1552,3284,998,657,1516,985,500,1940,621,339,1138
06/20/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Greenbelt Mall, Legazpi Street, Makati, Kalakhang Maynila",1266,706,2270,1098,795,1515,2034,1482,2790,1000,660,1514,1240,532,2888,502,353,712
06/21/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Greenbelt Mall, Legazpi Street, Makati, Kalakhang Maynila",567,349,922,1072,779,1476,1923,1367,2705,789,504,1235,969,550,1706,491,315,765
06/22/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Greenbelt Mall, Legazpi Street, Makati, Kalakhang Maynila",1325,666,2634,989,856,1143,2701,2187,3335,1029,576,1837,908,463,1782,512,331,790
06/23/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Greenbelt Mall, Legazpi Street, Makati, Kalakhang Maynila",650,437,968,591,408,857,733,487,1103,647,441,949,504,367,693,666,328,1353
06/24/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Greenbelt Mall, Legazpi Street, Makati, Kalakhang Maynila",466,315,687,399,304,524,441,303,642,492,332,728,448,297,677,434,316,597
06/25/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Greenbelt Mall, Legazpi Street, Makati, Kalakhang Maynila",490,327,735,,,,605,391,936,461,317,670,479,316,728,400,269,594
06/26/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Greenbelt Mall, Legazpi Street, Makati, Kalakhang Maynila",622,362,1069,1293,1057,1582,1652,1187,2299,1136,754,1712,1054,569,1953,521,313,866
06/27/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Greenbelt Mall, Legazpi Street, Makati, Kalakhang Maynila",644,360,1153,1277,979,1664,2223,1756,2813,931,590,1469,1171,572,2396,614,339,1112
06/28/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Greenbelt Mall, Legazpi Street, Makati, Kalakhang Maynila",498,288,862,,,,1656,1296,2115,957,564,1626,650,393,1076,424,266,676
06/29/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Greenbelt Mall, Legazpi Street, Makati, Kalakhang Maynila",657,361,1198,1354,1027,1786,3380,2333,4895,1402,912,2156,2283,1246,4181,547,319,935
03/30/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Greenbelt Mall, Legazpi Street, Makati, Kalakhang Maynila",1142,683,1908,947,613,1463,1640,1204,2233,955,602,1515,1074,614,1880,393,290,533
03/31/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Greenbelt Mall, Legazpi Street, Makati, Kalakhang Maynila",603,395,919,629,382,1037,650,421,1003,573,386,850,570,379,858,416,276,627
04/01/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Greenbelt Mall, Legazpi Street, Makati, Kalakhang Maynila",523,318,858,510,342,761,447,327,611,482,338,689,467,349,626,540,326,895
04/02/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Greenbelt Mall, Legazpi Street, Makati, Kalakhang Maynila",468,302,724,,,,644,432,959,723,432,1211,521,363,746,425,285,634
