Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
05/02/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",620,371,1034,2045,1684,2484,2876,2181,3792,1911,1444,2530,2164,1301,3599,469,338,649
05/03/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",518,331,811,,,,2610,2041,3338,1496,1087,2060,1021,638,1634,406,324,509
05/04/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",1928,1158,3213,1785,1320,2413,3558,2673,4737,1597,1179,2165,1552,961,2508,637,353,1147
05/05/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",781,504,1212,,,,845,581,1229,1168,818,1667,559,418,746,490,361,665
05/06/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",588,431,803,385,354,418,619,522,733,598,440,812,625,446,876,374,330,425
05/07/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",492,352,686,1450,1236,1702,1292,1008,1656,1005,784,1289,870,503,1504,492,352,686
05/08/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",727,414,1277,,,,2295,1807,2915,1582,1287,1946,762,476,1220,574,365,903
05/09/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",1973,1306,2981,1701,1394,2074,2660,1942,3643,1666,1350,2057,1988,1125,3512,497,371,666
05/10/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",482,324,715,1489,1277,1735,1755,1263,2438,1456,1177,1803,798,472,1349,482,324,715
05/11/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",1908,1078,3377,,,,4047,3329,4919,1928,1403,2650,1435,795,2592,415,327,528
05/12/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",480,343,672,498,376,659,1639,1286,2091,1337,1046,1709,713,454,1120,477,338,673
05/13/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",646,473,882,,,,816,654,1017,568,445,724,679,480,961,396,309,507
05/14/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",1198,583,2461,,,,2936,2260,3815,1064,551,2053,870,474,1596,382,323,452
05/15/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",1204,676,2145,1126,1059,1197,2141,1420,3227,856,594,1233,1172,606,2267,524,328,835
05/16/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",507,345,744,1620,1461,1797,3283,2614,4124,1464,1022,2098,1158,562,2382,507,345,744
05/17/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",554,354,868,2081,1466,2953,2161,1577,2962,1065,810,1400,1002,534,1881,467,333,656
05/18/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",1464,793,2702,1321,787,2218,3587,2808,4581,1471,1131,1915,752,485,1167,585,355,966
05/19/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",470,343,643,,,,779,542,1120,839,612,1150,511,397,659,476,343,660
05/20/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",703,482,1025,,,,741,543,1011,620,458,838,899,573,1410,388,328,460
05/21/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",513,353,744,,,,1624,961,2744,645,444,935,661,372,1172,497,347,710
05/22/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",1357,792,2323,1438,1057,1956,1963,1577,2445,1483,1141,1928,745,447,1241,416,340,509
05/23/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",529,344,814,,,,2564,2070,3174,1235,931,1638,1258,584,2707,439,330,585
05/24/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",535,345,829,1572,1290,1915,2167,1752,2680,1615,1141,2286,1157,604,2216,415,334,515
