Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
06/15/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",,,,,,,6507,5232,8093,3466,2441,4921,3350,2310,4859,,,
06/16/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",1369,1156,1622,,,,3544,3090,4064,3516,2663,4644,2185,1635,2920,1359,1141,1619
06/17/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",1242,1021,1511,,,,2234,2003,2491,2214,1676,2923,,,,1242,1021,1511
06/18/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",3277,2198,4885,,,,4725,3594,6211,2716,2189,3371,3069,1881,5008,1468,984,2189
06/19/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",3850,2798,5297,,,,5225,4384,6226,2954,2466,3539,,,,,,
06/20/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",4360,2868,6629,,,,6678,5294,8422,3521,2751,4507,3871,2645,5664,1598,1270,2012
06/21/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",1422,1099,1840,,,,,,,2794,2397,3257,2746,2029,3717,1422,1099,1840
06/22/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",4209,2829,6263,,,,,,,4297,2922,6321,3485,2486,4885,1717,1180,2497
06/23/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",2203,1564,3104,,,,,,,2970,2399,3676,1600,1392,1840,1780,1218,2601
06/24/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",,,,,,,1624,1397,1888,1779,1526,2072,1305,1106,1540,,,
06/25/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",1452,1133,1859,1237,1021,1499,,,,1349,1124,1618,1404,1190,1657,,,
06/26/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",1117,853,1463,,,,7481,5849,9568,4036,3064,5316,3252,1875,5643,1117,853,1463
06/27/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",3242,2280,4611,,,,,,,3293,2651,4089,3265,2063,5166,1214,1022,1442
06/28/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",1602,1091,2351,,,,5006,4047,6191,,,,,,,1574,1065,2326
06/29/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",4895,3400,7047,,,,,,,4589,3748,5619,,,,1735,1107,2718
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
