Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
04/27/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",1375,771,2450,,,,2501,1705,3666,2002,1262,3176,834,633,1098,765,530,1103
04/28/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",646,504,829,756,575,994,1930,1570,2371,1640,1067,2519,795,638,989,632,498,803
04/29/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",874,615,1240,524,505,545,1295,1018,1648,827,587,1164,799,625,1021,676,495,922
04/30/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",797,589,1079,598,486,736,827,594,1150,801,604,1061,821,605,1113,605,442,827
05/01/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",785,513,1202,2069,1839,2329,4475,3718,5386,2160,1611,2897,1519,749,3079,776,511,1180
05/02/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",718,511,1008,3007,2452,3688,4162,3178,5451,2967,2313,3806,2674,1622,4408,705,508,978
05/03/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",2587,1741,3843,2078,1733,2491,4572,3496,5979,2302,1831,2893,2341,1460,3752,631,470,849
05/04/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",2746,1943,3882,2002,1732,2314,5187,4069,6611,2473,1941,3152,2706,1972,3714,664,496,888
05/05/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",732,515,1039,657,548,788,1842,1463,2319,1936,1481,2530,978,701,1365,747,513,1088
05/06/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",960,690,1335,569,451,717,1149,965,1367,963,694,1337,999,740,1348,577,458,727
05/07/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",702,483,1022,2003,1796,2235,2657,2107,3350,1653,1365,2003,1340,858,2095,691,481,991
05/08/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",759,515,1118,2345,2006,2740,3543,3019,4159,2428,2029,2906,1544,943,2527,711,503,1004
05/09/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Shangri-La Plaza, Shaw Boulevard, Ortigas Center, Mandaluyong, Metro Manila",847,591,1212,2364,2019,2768,4345,3092,6106,2595,2073,3249,2257,1489,3421,791,576,1085
