Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
06/10/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",646,447,934,,,,527,427,652,706,480,1039,678,448,1027,557,434,715
06/11/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",613,423,888,,,,685,437,1075,571,419,778,568,424,761,,,
06/12/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",590,443,786,,,,662,499,879,545,416,715,615,465,813,,,
06/13/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",640,462,886,554,515,594,714,492,1034,569,441,733,695,486,995,,,
06/14/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",453,400,513,,,,1008,681,1492,591,471,743,848,578,1243,460,403,523
06/15/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",968,579,1619,,,,1167,746,1825,947,540,1659,885,585,1339,,,
06/16/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",690,490,973,675,457,997,698,506,964,678,472,975,700,506,968,769,432,1370
06/17/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",643,436,947,,,,596,457,778,672,429,1053,625,429,911,551,443,685
06/18/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",702,483,1020,,,,785,571,1078,554,444,693,796,519,1220,629,411,962
06/19/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",711,517,979,,,,789,582,1069,716,497,1032,657,509,848,,,
06/20/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",720,510,1014,,,,672,529,854,660,489,890,793,531,1183,,,
06/21/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",773,503,1189,,,,1119,708,1768,627,474,829,764,489,1193,487,441,537
06/22/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",736,538,1007,,,,741,551,996,609,511,725,856,600,1222,542,451,651
06/23/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",713,491,1037,,,,920,614,1379,597,463,770,692,482,994,723,493,1061
06/24/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",484,431,544,,,,533,442,642,672,442,1020,555,440,700,491,439,549
06/25/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",577,439,757,,,,629,467,847,554,431,711,539,429,677,,,
06/26/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",502,426,592,,,,732,526,1020,655,457,939,694,495,971,,,
06/27/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",682,491,948,493,441,552,759,520,1108,639,477,856,678,500,917,,,
06/28/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",628,494,798,,,,676,571,801,581,476,709,656,494,872,708,434,1156
06/29/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",825,545,1246,581,518,651,1290,764,2177,638,487,836,808,596,1097,719,576,897
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
