Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
05/30/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",1815,1063,3100,2161,1798,2597,2861,2468,3316,1914,1574,2328,1179,666,2088,523,371,737
05/31/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",1907,1053,3453,2201,1690,2866,3481,2529,4789,1661,1050,2627,1397,721,2703,571,405,804
06/01/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",590,404,861,1171,1012,1355,4033,2990,5440,1469,1015,2127,2551,1828,3560,533,393,723
06/02/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",1133,671,1914,725,573,918,2150,1800,2569,1291,925,1801,644,481,863,566,397,808
06/03/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",737,511,1063,446,402,495,852,643,1128,802,550,1170,660,495,881,483,360,648
06/04/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",602,391,926,1041,917,1181,1371,829,2266,687,533,886,870,517,1466,577,382,872
06/05/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",2193,1390,3461,2011,1529,2644,4341,3420,5510,1849,1487,2298,1931,1054,3537,556,353,876
06/06/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",2659,1618,4370,,,,4821,3723,6242,2622,1974,3482,1772,1022,3073,535,381,751
06/07/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",1970,1045,3715,912,828,1005,3346,2823,3966,2343,1851,2965,966,608,1536,531,391,722
06/08/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",548,405,741,2489,2090,2964,6423,4904,8413,2707,2074,3534,2506,1702,3690,548,405,741
