Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
05/31/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","4300 Dayap St, Makati, Metro Manila",1455,997,2123,1218,1049,1415,1347,1081,1678,1693,1190,2409,1020,717,1451,634,406,989
06/01/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","4300 Dayap St, Makati, Metro Manila",668,437,1022,1266,956,1677,1836,1271,2652,1409,936,2122,952,571,1589,621,416,926
06/02/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","4300 Dayap St, Makati, Metro Manila",1074,695,1660,503,453,559,979,693,1383,1437,1030,2004,728,511,1035,562,404,781
06/03/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","4300 Dayap St, Makati, Metro Manila",465,377,573,638,421,965,625,502,777,637,476,853,627,428,917,473,384,581
06/04/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","4300 Dayap St, Makati, Metro Manila",628,400,984,1091,947,1257,1088,830,1426,844,590,1207,777,488,1236,628,400,984
06/05/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","4300 Dayap St, Makati, Metro Manila",1408,811,2444,,,,2254,1773,2866,1594,1024,2482,900,542,1494,548,379,792
06/06/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","4300 Dayap St, Makati, Metro Manila",564,397,800,,,,1556,1208,2003,1320,1001,1742,924,632,1351,556,394,785
06/07/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","4300 Dayap St, Makati, Metro Manila",1184,746,1881,1443,1020,2042,1395,869,2239,1247,860,1808,743,501,1100,665,432,1023
06/08/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","4300 Dayap St, Makati, Metro Manila",638,422,964,,,,2004,1286,3124,1433,1030,1993,1141,818,1592,634,418,961
06/09/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","4300 Dayap St, Makati, Metro Manila",648,454,924,1036,753,1425,942,667,1330,1389,1074,1795,687,480,984,665,465,952
06/10/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","4300 Dayap St, Makati, Metro Manila",649,461,914,417,361,483,639,480,851,669,473,944,698,452,1075,549,384,785
06/11/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","4300 Dayap St, Makati, Metro Manila",460,336,628,,,,612,484,775,643,424,974,591,457,764,468,342,640
06/12/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","4300 Dayap St, Makati, Metro Manila",744,479,1155,1478,1143,1913,1225,866,1733,1275,926,1755,778,571,1060,731,467,1144
06/13/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","4300 Dayap St, Makati, Metro Manila",1564,1045,2340,,,,1753,1402,2191,1652,1126,2424,1245,779,1989,644,412,1005
06/14/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","4300 Dayap St, Makati, Metro Manila",757,509,1124,1449,1125,1866,1862,1445,2400,1405,1049,1882,1247,750,2071,740,497,1104
06/15/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","4300 Dayap St, Makati, Metro Manila",740,467,1174,1502,1084,2080,2388,1651,3454,1746,1230,2478,1413,916,2180,740,467,1174
