Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
05/05/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",1133,828,1549,1502,1211,1861,3011,2679,3384,2768,2119,3616,1844,1367,2486,1161,830,1623
05/06/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",853,705,1033,922,786,1083,1767,1542,2026,1356,1024,1795,1465,1150,1865,853,704,1034
05/07/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",2479,1725,3563,2573,2399,2760,3889,3115,4855,2275,1982,2610,1737,1223,2467,928,719,1198
05/08/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",3080,2108,4500,3451,2413,4935,4289,3838,4793,3222,2747,3780,2131,1448,3136,1018,762,1359
05/09/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",1137,860,1504,3179,2736,3694,5586,4503,6929,3405,2721,4260,2839,1843,4372,1125,854,1481
05/10/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",2837,2054,3919,2840,2516,3206,4175,3489,4997,2985,2390,3726,2271,1657,3111,1054,809,1373
05/11/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",4001,2748,5826,3258,2885,3680,7701,6789,8735,3563,2864,4433,3511,2302,5354,1032,789,1349
05/12/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",1149,845,1563,1516,1376,1671,4347,3665,5156,3264,2560,4161,1970,1364,2846,1132,834,1535
05/13/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",1641,1250,2153,,,,2110,1846,2410,1642,1319,2043,1645,1471,1839,1026,758,1390
05/14/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",2105,1387,3194,,,,,,,2093,1492,2936,1859,1232,2806,1013,761,1348
05/15/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",1171,812,1687,,,,4927,3902,6221,1983,1527,2574,2364,1433,3899,1150,801,1649
05/16/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",1044,800,1364,,,,5813,4491,7524,2925,2334,3665,2758,1627,4674,1025,799,1315
05/17/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",1041,770,1408,2866,2479,3312,4203,3443,5132,2599,2238,3019,2519,1534,4135,1005,762,1327
05/18/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",3473,2521,4783,,,,6563,5410,7962,3169,2464,4075,3375,2624,4340,1041,792,1368
05/19/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",2197,1644,2937,,,,2837,2457,3276,2427,2019,2918,1683,1406,2015,1266,885,1809
05/20/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",876,649,1182,919,785,1075,1729,1477,2024,1585,1221,2057,1494,1143,1951,872,641,1188
05/21/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",2476,1653,3706,2560,2330,2814,3972,2459,6416,2247,1817,2779,2317,1408,3814,1144,761,1718
05/22/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",1084,792,1483,,,,4482,3578,5613,2754,2358,3217,2118,1421,3157,1060,785,1431
05/23/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",3029,2126,4317,,,,5089,4467,5798,2717,2351,3139,2744,1695,4442,1000,758,1320
05/24/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",1115,825,1506,,,,4630,3930,5454,2887,2274,3664,2295,1427,3691,1090,812,1463
