Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
03/30/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM City Bicutan, Dona Soledad Ave, Para̱aque, Metro Manila",359,248,519,,,,647,374,1118,445,264,747,512,319,821,353,248,504
03/31/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM City Bicutan, Dona Soledad Ave, Para̱aque, Metro Manila",410,263,637,351,226,543,404,276,590,460,268,790,368,264,513,391,251,609
04/01/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM City Bicutan, Dona Soledad Ave, Para̱aque, Metro Manila",334,239,467,332,241,457,351,239,517,310,227,423,355,259,487,339,240,481
04/02/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM City Bicutan, Dona Soledad Ave, Para̱aque, Metro Manila",386,258,579,323,260,402,395,260,598,332,232,475,429,285,645,402,251,644
04/03/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM City Bicutan, Dona Soledad Ave, Para̱aque, Metro Manila",457,283,736,300,238,379,420,293,601,404,248,658,531,334,843,358,244,525
04/04/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM City Bicutan, Dona Soledad Ave, Para̱aque, Metro Manila",445,276,717,531,273,1033,530,323,871,378,247,577,453,294,698,334,235,475
04/05/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM City Bicutan, Dona Soledad Ave, Para̱aque, Metro Manila",415,261,661,385,274,541,523,280,978,361,242,539,422,279,636,312,219,445
04/06/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM City Bicutan, Dona Soledad Ave, Para̱aque, Metro Manila",489,297,804,489,307,778,639,374,1093,379,251,575,504,313,812,328,237,453
04/07/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM City Bicutan, Dona Soledad Ave, Para̱aque, Metro Manila",441,270,719,387,255,587,546,312,953,447,260,768,380,263,548,342,245,477
04/08/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM City Bicutan, Dona Soledad Ave, Para̱aque, Metro Manila",333,244,455,,,,340,237,489,327,230,463,358,261,491,333,243,455
04/09/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM City Bicutan, Dona Soledad Ave, Para̱aque, Metro Manila",391,271,564,,,,375,265,531,409,207,808,441,276,706,383,263,557
04/10/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM City Bicutan, Dona Soledad Ave, Para̱aque, Metro Manila",351,243,507,,,,575,313,1057,434,260,723,464,300,719,358,246,522
04/11/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM City Bicutan, Dona Soledad Ave, Para̱aque, Metro Manila",448,275,730,616,309,1227,510,320,813,445,268,738,390,261,582,344,255,466
04/12/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM City Bicutan, Dona Soledad Ave, Para̱aque, Metro Manila",351,238,518,269,220,328,351,225,548,346,239,502,384,252,586,346,248,482
04/13/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM City Bicutan, Dona Soledad Ave, Para̱aque, Metro Manila",305,236,395,327,252,423,298,234,379,323,241,431,350,255,481,307,234,401
04/14/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM City Bicutan, Dona Soledad Ave, Para̱aque, Metro Manila",343,242,486,312,238,410,339,229,503,352,243,510,343,252,467,371,235,585
04/15/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM City Bicutan, Dona Soledad Ave, Para̱aque, Metro Manila",351,249,494,318,237,427,348,256,474,359,245,525,346,255,468,364,250,530
04/16/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM City Bicutan, Dona Soledad Ave, Para̱aque, Metro Manila",355,266,473,313,234,419,385,249,596,376,242,583,371,269,513,350,268,459
04/17/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM City Bicutan, Dona Soledad Ave, Para̱aque, Metro Manila",351,241,510,393,275,561,391,255,599,362,235,560,390,272,559,354,241,519
04/18/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM City Bicutan, Dona Soledad Ave, Para̱aque, Metro Manila",327,233,460,344,270,440,456,292,713,441,259,749,570,347,937,322,230,450
04/19/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM City Bicutan, Dona Soledad Ave, Para̱aque, Metro Manila",336,239,472,321,268,384,609,355,1044,412,257,660,509,304,850,337,238,478
04/20/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM City Bicutan, Dona Soledad Ave, Para̱aque, Metro Manila",388,270,556,545,311,955,574,339,970,523,280,975,569,335,966,385,268,553
04/21/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM City Bicutan, Dona Soledad Ave, Para̱aque, Metro Manila",457,297,705,406,281,587,536,339,848,499,302,824,389,282,537,343,234,501
04/22/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM City Bicutan, Dona Soledad Ave, Para̱aque, Metro Manila",329,251,431,,,,379,250,575,334,240,465,362,260,503,331,251,436
04/23/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM City Bicutan, Dona Soledad Ave, Para̱aque, Metro Manila",398,262,605,,,,499,293,849,360,243,532,383,271,540,362,261,502
04/24/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM City Bicutan, Dona Soledad Ave, Para̱aque, Metro Manila",535,304,943,342,262,446,516,317,839,403,251,649,676,379,1205,358,253,508
04/25/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM City Bicutan, Dona Soledad Ave, Para̱aque, Metro Manila",360,247,527,403,269,605,755,363,1567,478,269,851,683,384,1213,363,246,537
04/26/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM City Bicutan, Dona Soledad Ave, Para̱aque, Metro Manila",743,315,1747,355,259,487,607,406,908,535,284,1006,607,354,1041,762,319,1816
04/27/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM City Bicutan, Dona Soledad Ave, Para̱aque, Metro Manila",368,252,538,392,250,614,447,270,740,374,244,573,373,265,525,366,252,533
04/28/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM City Bicutan, Dona Soledad Ave, Para̱aque, Metro Manila",409,265,630,374,269,521,415,277,621,399,252,631,414,274,626,360,251,515
04/29/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM City Bicutan, Dona Soledad Ave, Para̱aque, Metro Manila",347,251,479,415,265,649,324,246,428,347,252,478,367,261,516,338,249,459
04/30/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM City Bicutan, Dona Soledad Ave, Para̱aque, Metro Manila",319,239,426,347,244,493,319,239,428,301,230,396,333,252,441,358,255,503
05/01/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM City Bicutan, Dona Soledad Ave, Para̱aque, Metro Manila",555,302,1019,,,,537,321,896,337,236,481,731,390,1370,374,254,551
05/02/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM City Bicutan, Dona Soledad Ave, Para̱aque, Metro Manila",458,276,758,421,294,603,591,330,1060,409,246,678,456,293,710,344,244,486
05/03/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM City Bicutan, Dona Soledad Ave, Para̱aque, Metro Manila",363,247,535,364,274,484,536,337,852,384,249,592,491,305,792,363,245,538
05/04/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM City Bicutan, Dona Soledad Ave, Para̱aque, Metro Manila",348,236,513,393,265,582,620,352,1092,486,268,882,694,405,1189,343,237,497
05/05/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM City Bicutan, Dona Soledad Ave, Para̱aque, Metro Manila",389,259,586,401,248,646,452,286,715,377,246,577,373,266,523,363,247,532
05/06/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM City Bicutan, Dona Soledad Ave, Para̱aque, Metro Manila",344,254,464,295,243,358,353,249,501,340,241,480,395,277,565,347,256,470
05/07/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM City Bicutan, Dona Soledad Ave, Para̱aque, Metro Manila",385,259,571,337,268,425,434,292,643,323,239,438,426,273,664,354,254,494
05/08/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM City Bicutan, Dona Soledad Ave, Para̱aque, Metro Manila",340,240,480,292,248,343,397,275,574,380,246,585,411,278,606,347,241,498
05/09/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM City Bicutan, Dona Soledad Ave, Para̱aque, Metro Manila",380,255,564,371,257,535,470,297,743,364,247,537,425,283,639,383,255,576
05/10/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM City Bicutan, Dona Soledad Ave, Para̱aque, Metro Manila",323,238,438,380,267,539,427,279,655,357,233,546,454,296,698,309,237,402
05/11/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","SM City Bicutan, Dona Soledad Ave, Para̱aque, Metro Manila",490,290,827,382,271,539,601,376,960,388,251,600,573,333,988,338,234,488
