Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
05/23/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tampingco, Makati, Kalakhang Maynila",491,361,669,1025,648,1620,819,644,1042,790,499,1249,572,385,849,457,347,601
05/24/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tampingco, Makati, Kalakhang Maynila",727,466,1134,,,,827,484,1412,703,473,1045,512,355,738,595,456,777
05/25/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tampingco, Makati, Kalakhang Maynila",1023,594,1760,1020,590,1762,1443,1097,1898,825,476,1430,917,560,1500,817,381,1750
05/26/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tampingco, Makati, Kalakhang Maynila",409,321,521,,,,536,332,867,826,629,1086,525,364,757,401,313,513
05/27/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tampingco, Makati, Kalakhang Maynila",481,330,701,,,,532,354,798,475,368,613,482,265,879,,,
05/28/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tampingco, Makati, Kalakhang Maynila",615,392,963,897,694,1159,763,443,1313,540,359,812,499,363,685,444,332,594
05/29/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tampingco, Makati, Kalakhang Maynila",849,509,1415,865,590,1267,1023,757,1382,646,409,1021,934,511,1710,422,310,574
05/30/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tampingco, Makati, Kalakhang Maynila",789,493,1264,961,646,1432,1047,865,1267,739,471,1160,525,339,812,462,347,615
05/31/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tampingco, Makati, Kalakhang Maynila",894,562,1421,1249,723,2159,917,669,1255,836,521,1341,683,448,1039,495,338,725
06/01/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tampingco, Makati, Kalakhang Maynila",870,426,1775,,,,914,637,1310,707,411,1215,711,453,1116,1052,444,2493
06/02/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tampingco, Makati, Kalakhang Maynila",433,340,550,,,,694,417,1154,651,378,1119,481,314,735,409,344,486
06/03/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tampingco, Makati, Kalakhang Maynila",435,306,617,,,,417,322,541,433,314,596,521,319,852,,,
06/04/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tampingco, Makati, Kalakhang Maynila",605,400,915,858,570,1291,678,432,1063,564,387,821,436,339,560,545,381,781
06/05/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tampingco, Makati, Kalakhang Maynila",781,449,1357,1045,761,1436,1351,860,2122,806,448,1451,988,561,1741,665,389,1135
06/06/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tampingco, Makati, Kalakhang Maynila",1135,683,1885,784,561,1094,1387,918,2096,1036,622,1723,942,546,1624,872,203,3727
06/07/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tampingco, Makati, Kalakhang Maynila",716,475,1079,,,,742,523,1054,691,449,1063,655,467,917,574,387,852
06/08/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tampingco, Makati, Kalakhang Maynila",1230,703,2152,,,,1990,1405,2818,980,594,1617,972,628,1504,673,391,1160
06/09/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tampingco, Makati, Kalakhang Maynila",481,326,710,,,,506,355,720,617,385,987,889,465,1698,458,308,681
06/10/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tampingco, Makati, Kalakhang Maynila",,,,,,,364,292,453,532,364,778,387,313,478,,,
06/11/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tampingco, Makati, Kalakhang Maynila",509,312,829,,,,624,373,1043,468,287,762,438,297,647,,,
06/12/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tampingco, Makati, Kalakhang Maynila",628,411,960,,,,796,572,1108,581,427,791,496,334,737,513,363,725
06/13/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tampingco, Makati, Kalakhang Maynila",1374,673,2808,,,,2570,1642,4024,895,508,1577,1308,639,2679,787,480,1290
06/14/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tampingco, Makati, Kalakhang Maynila",1318,666,2609,,,,2389,1689,3380,895,515,1555,1465,735,2922,804,427,1514
06/15/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tampingco, Makati, Kalakhang Maynila",538,341,847,,,,2615,1879,3639,1201,666,2163,1081,463,2523,435,291,648
06/16/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tampingco, Makati, Kalakhang Maynila",378,323,443,540,367,795,826,566,1206,623,399,971,490,345,696,382,329,443
06/17/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tampingco, Makati, Kalakhang Maynila",,,,,,,459,339,622,615,360,1049,546,368,809,,,
06/18/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tampingco, Makati, Kalakhang Maynila",863,554,1345,1010,752,1358,1166,790,1723,762,498,1165,669,451,990,535,367,779
06/19/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tampingco, Makati, Kalakhang Maynila",1064,750,1509,1064,839,1351,2175,1384,3418,898,567,1422,958,561,1637,,,
06/20/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tampingco, Makati, Kalakhang Maynila",638,383,1063,,,,1822,1160,2861,805,528,1228,1489,624,3550,576,346,958
